agent_level,title,dob,gender,marital_status,date_joined,status,substatus,termination_date,city_name,cluster_code,agent_code,supervisor_code,zone_code,region_code,designation
L2,Mr.,1983/08/01,Male,Married,2019/06/28,TERMINATED,AUTOTERMINATED,2019/10/21,Koswatta,LA01001,AG103320,AG108544,ZONE106,RA203,Advisor
L2,Mr.,1989/12/01,Male,Married,2019/08/28,TERMINATED,RESIGNED APPROVED,2020/09/15,Gampaha,LA01001,AG103744,AG105285,ZONE106,RA229,Advisor
L2,Ms.,1999/08/01,Female,Single,2019/10/29,TERMINATED,RESIGNED APPROVED,2020/03/04,Jaffna,LA01004,AG100960,AG106492,ZONE101,RA215,Advisor
L3,Mr.,1990/10/01,Male,Single,2019/12/06,TERMINATED,RESIGNED APPROVED,2020/10/27,Anuradhapura,LA01006,AG100263,AG106004,ZONE102,RA245,Team Leader
L2,Mr.,1991/06/01,Male,Married,2019/12/12,INFORCED,ACTIVE,,Alawwa,LA01001,AG105135,AG102730,ZONE106,RA286,Advisor
L2,Mrs.,1980/12/01,Female,Married,2020/02/17,SUSPENDED,SUSPENDED GENERAL,,Pannipitiya,LA01002,AG108364,AG104157,ZONE114,RA257,Advisor
L2,Mr.,1997/11/01,Male,Single,2020/02/28,TERMINATED,RESIGNED APPROVED,2021/03/18,Alawwa,LA01001,AG102595,AG102730,ZONE106,RA286,Advisor
L5,Mr.,1987/05/01,Male,Married,2020/04/30,TERMINATED,RESIGNED UNAPPROVED,2020/07/27,Ambalantota,LA01002,AG100715,AG108906,ZONE111,RA228,Trainee Regional Sales Manager
L3,Mr.,1988/06/01,Male,Single,2020/06/26,INFORCED,ACTIVE,,Hanwella,LA01002,AG103605,AG103161,ZONE114,RA247,Team Leader
L2,Mr.,1989/04/01,Male,Single,2020/07/28,TERMINATED,AUTOTERMINATED,2020/12/31,Karandeniya,LA01002,AG107280,AG104269,ZONE111,RA223,Advisor
L2,Mr.,1981/11/01,Male,Married,2020/07/28,INFORCED,ACTIVE,,Matale,LA01001,AG105775,AG105330,ZONE115,RA260,Advisor
L2,Mr.,1999/08/01,Male,Single,2020/08/07,TERMINATED,AUTOTERMINATED,2020/12/31,Homagama,LA01001,AG107203,AG101697,ZONE104,RA263,Advisor
L2,Mr.,1996/02/01,Male,Single,2020/08/14,TERMINATED,AUTOTERMINATED,2020/12/31,Galle,LA01002,AG108506,AG104975,ZONE111,RA278,Advisor
L3,Mr.,1973/05/01,Male,,2020/08/27,INFORCED,ACTIVE,,Weliveriya,LA01001,AG109127,AG103777,ZONE106,RA229,Team Leader
L2,Ms.,2000/02/01,Female,Single,2020/09/22,TERMINATED,AUTOTERMINATED,2021/02/22,Kandy,LA01001,AG108252,AG108648,ZONE115,RA222,Advisor
L2,Mr.,1993/10/01,Male,Married,2020/10/06,INFORCED,ACTIVE,,Panadura,LA01002,AG101240,AG106142,ZONE109,RA249,Advisor
L2,Ms.,1999/04/01,Female,Single,2020/10/29,SUSPENDED,SUSPENDED GENERAL,,Kandy,LA01001,AG101353,AG102565,ZONE115,RA222,Advisor
L6,Mr.,1988/01/01,Male,Married,2020/11/11,INFORCED,ACTIVE,,Kandy,LA01001,AG107038,AG101697,ZONE115,RA222,Regional Manager
L3,Mr.,1988/12/01,Male,Married,2020/12/08,INFORCED,ACTIVE,,Warakapola,LA01001,AG103892,AG100652,ZONE103,RA267,Team Leader
L3,Mr.,1994/08/01,Male,Single,2021/01/15,INFORCED,ACTIVE,,Bakamuna,LA01006,AG106302,AG102621,ZONE102,RA209,Team Leader
L2,Mrs.,1978/12/01,Female,Married,2021/01/26,TERMINATED,RESIGNED UNAPPROVED,2021/02/24,Alawwa,LA01001,AG103243,AG108875,ZONE103,RA212,Advisor
L2,Ms.,1998/06/01,Female,Single,2021/02/10,INFORCED,ACTIVE,,Kelaniya,LA01001,AG105127,AG101907,ZONE104,RA263,Advisor
L2,Mrs.,1974/02/01,Female,Single,2021/02/24,INFORCED,ACTIVE,,Akuressa,LA01002,AG101457,AG108614,ZONE111,RA278,Advisor
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB05001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB05001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2020/10/29,INFORCED,ACTIVE,,Colombo 03,LB02001,,,,,
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2019/03/19,INFORCED,ACTIVE,,Colombo 05,LC02001,,,,,
L1,Mr.,1999/01/01,Male,,1989/07/25,INFORCED,ACTIVE,,Colombo 10,LC01001,,,,,
L1,Ms.,1999/01/01,Female,,1990/03/28,INFORCED,ACTIVE,,Maharagama,LC01001,,,,,
L1,Mr.,1999/01/01,Male,,1994/12/08,INFORCED,ACTIVE,,Colombo 06,LC01001,,,,,
L1,Mr.,1962/08/01,Male,,2015/04/23,INFORCED,ACTIVE,,Colombo 03,LA01002,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,Mr.,1988/06/01,Male,,2020/08/12,INFORCED,ACTIVE,,Kalutara,LA01001,,,,,
L1,Mr.,1999/09/01,Male,,2020/11/10,TERMINATED,AUTOTERMINATED,2021/01/31,Moratuwa,LA01001,,,,,
L1,Ms.,1999/10/01,Female,,2020/11/13,INFORCED,ACTIVE,,HINGURAKGODA,LA01006,,,,,
L1,Mr.,,,,2020/11/16,TERMINATED,AUTOTERMINATED,2021/01/31,NAWAGATHTHEGAMA,LA01002,,,,,
L1,Mr.,,,,2020/12/17,INFORCED,ACTIVE,,GONAPOLA,LA01002,,,,,
L1,Ms.,,,,2020/12/31,TERMINATED,AUTOTERMINATED,2021/01/31,PILIYANDALA,LA01002,,,,,
L2,Ms.,1994/11/01,Female,,2016/06/28,TERMINATED,RESIGNED APPROVED,2018/09/19,Welipenna,LB02001,,,,,Advisor
L2,Ms.,1992/10/01,Female,,2017/03/15,TERMINATED,RESIGNED APPROVED,2018/09/28,Kalmunai,LB02001,,,,,Advisor
L11,Mr.,,Male,,,INFORCED,,,,,,,,,National Manager
L2,Mr.,1956/10/01,Male,,1999/11/30,INFORCED,ACTIVE,,Embuldeniya,LA01001,AG108144,AG104384,ZONE110,RA248,Advisor
L2,Mr.,1972/06/01,Male,,2008/04/09,INFORCED,ACTIVE,,Alutgama,LA01002,AG101077,AG108340,ZONE109,RA244,Advisor
L2,Mr.,1951/01/01,Male,,2011/10/14,INFORCED,ACTIVE,,Kandy,LA01001,AG107385,AG104058,ZONE115,RA222,Advisor
L2,Mr.,1982/04/01,Male,,2000/11/20,INFORCED,ACTIVE,,Ragama,LA01001,AG103089,AG103286,ZONE110,RA281,Advisor
L2,Mrs.,1975/06/01,Female,,2013/11/21,TERMINATED,AUTOTERMINATED,2019/10/16,Kurunegala,LA01001,AG106219,AG107569,ZONE103,RA202,Advisor
L2,Mr.,1953/07/01,Male,,2015/05/05,TERMINATED,RESIGNED UNAPPROVED,2020/09/17,Matugama,LA01002,AG109174,AG101808,ZONE109,RA285,Advisor
L2,Mr.,1993/03/01,Male,,2015/09/11,TERMINATED,TERMINATED BY SFA,2018/09/19,Matale,LA01002,AG107156,AG107398,ZONE105,RA233,Advisor
L2,Mr.,1973/04/01,Male,,2015/11/17,TERMINATED,AUTOTERMINATED,2019/08/20,Udawalawe,LA01002,AG106775,AG100655,ZONE105,RA220,Advisor
L2,Mrs.,1978/09/01,Female,,2016/02/24,INFORCED,ACTIVE,,Bandarawela,LA01001,AG102369,AG108376,ZONE115,RA288,Advisor
L2,Mr.,1975/04/01,Male,,2016/08/07,SUSPENDED,SUSPENDED GENERAL,,Welpalla,LA01001,AG101729,AG107197,ZONE103,RA282,Advisor
L2,Mr.,1997/02/01,Male,,2018/03/14,TERMINATED,AUTOTERMINATED,2019/07/19,Alampil,LA01004,AG105026,AG101203,ZONE101,RA251,Advisor
L2,Mrs.,1977/11/01,Female,,2017/06/19,TERMINATED,AUTOTERMINATED,2019/03/31,Ovilikanda,LA01001,AG106053,AG108234,ZONE115,RA260,Advisor
L2,Mrs.,1975/09/01,Female,,2008/11/10,INFORCED,ACTIVE,,Colombo 03,LA01006,AG102916,AG108236,ZONE102,RA271,Advisor
L2,Mr.,1967/02/01,Male,,2018/04/09,INFORCED,ACTIVE,,Colombo 03,LA01002,AG101789,AG108890,ZONE109,RA249,Advisor
L3,Mr.,1983/03/01,Male,,2018/04/09,TERMINATED,TERMINATED BY SFA,2019/06/21,Colombo 03,LA01001,AG109129,AG101697,ZONE110,RA225,Team Leader
L2,Mr.,1988/05/01,Male,,2018/05/18,TERMINATED,TERMINATED BY SFA,2020/03/20,Colombo 03,LA01002,AG106088,AG100069,ZONE105,RA220,Advisor
L3,Mr.,1983/04/01,Male,,2018/05/11,SUSPENDED,SUSPENDED GENERAL,,Colombo 03,LA01001,AG108392,AG108646,ZONE104,RA283,Team Leader
L2,Mr.,1983/09/01,Male,,2012/06/19,INFORCED,ACTIVE,,Colombo 03,LA01002,AG101081,AG107140,ZONE113,RA232,Advisor
L2,Mr.,1994/10/01,Male,,2018/06/15,TERMINATED,RESIGNED UNAPPROVED,2018/11/12,Colombo 03,LA01001,AG101642,AG109071,ZONE103,RA239,Advisor
L3,Mr.,1977/04/01,Male,Married,2018/08/15,TERMINATED,TERMINATED BY SFA,2019/03/12,Embilipitiya,LA01005,AG109139,AG108518,ZONE100,RA252,Team Leader
L2,Mr.,1977/01/01,Male,Married,2018/09/04,TERMINATED,TERMINATED BY SFA,2019/03/12,Hakmana,LA01005,AG105358,AG106951,ZONE100,RA226,Advisor
L2,Mr.,1995/12/01,Male,Single,2018/09/17,SUSPENDED,SUSPENDED GENERAL,,Homagama,LA01001,AG100692,AG101697,ZONE110,RA248,Advisor
L2,Mr.,1988/12/01,Male,Single,2018/11/28,INFORCED,ACTIVE,,Wellawa,LA01001,AG105298,AG102805,ZONE103,RA202,Advisor
L2,Mr.,1996/07/01,Male,Single,2018/12/14,INFORCED,ACTIVE,,Colombo 13,LA01001,AG100232,AG104950,ZONE110,RA248,Advisor
L2,Mr.,1997/03/01,Male,Single,2019/03/12,TERMINATED,AUTOTERMINATED,2019/10/15,Embilipitiya,LA01002,AG108902,AG100132,ZONE105,RA220,Advisor
L2,Mr.,1978/11/01,Male,Married,2019/03/19,TERMINATED,RESIGNED UNAPPROVED,2019/07/19,Wattala,LA01001,AG103136,AG108621,ZONE104,RA243,Advisor
L3,Mr.,1975/07/01,Male,Married,2019/03/27,INFORCED,ACTIVE,,Kurunegala,LA01001,AG108299,AG100233,ZONE103,RA239,Team Leader
L2,Mr.,1980/04/01,Male,Married,2019/06/17,TERMINATED,AUTOTERMINATED,2019/11/25,Avissawella,LA01002,AG101093,AG100226,ZONE114,RA261,Advisor
L2,Mr.,1976/12/01,Male,Married,2019/06/27,TERMINATED,RESIGNED APPROVED,2019/12/09,Raddolugama,LA01001,AG102937,AG102797,ZONE106,RA203,Advisor
L2,Mr.,1998/06/01,Male,,2019/07/19,TERMINATED,RESIGNED APPROVED,2020/07/24,Toduwawa,LA01002,AG103096,AG100017,ZONE113,RA213,Advisor
L2,Mr.,1996/04/01,Male,Single,2019/07/29,TERMINATED,RESIGNED UNAPPROVED,2020/05/21,Badulla,LA01002,AG102836,AG100672,ZONE105,RA233,Advisor
L3,Mr.,1981/03/01,Male,Married,2019/09/05,INFORCED,ACTIVE,,Galgamuwa,LA01006,AG100903,AG100983,ZONE102,RA200,Team Leader
L2,Mrs.,1986/08/01,Female,Married,2019/09/24,TERMINATED,RESIGNED APPROVED,2020/07/20,Medawachchiya,LA01006,AG105788,AG101697,ZONE102,RA256,Advisor
L3,Mr.,1993/12/01,Male,,2019/10/02,TERMINATED,RESIGNED APPROVED,2019/10/28,Jaffna,LA01004,AG104205,AG104310,ZONE101,RA241,Team Leader
L2,Mr.,1970/10/01,Male,Married,2019/10/15,TERMINATED,RESIGNED UNAPPROVED,2020/02/18,Batticaloa,LA01004,AG106321,AG104671,ZONE107,RA272,Advisor
L5,Mr.,1982/04/01,Male,,2020/01/08,TERMINATED,TERMINATED BY SFA,2020/11/13,Pannipitiya,LA01002,AG104157,AG105151,ZONE114,RA257,Trainee Regional Sales Manager
L2,Mrs.,1984/03/01,Female,Married,2020/01/29,TERMINATED,RESIGNED UNAPPROVED,2020/07/09,Matale,LA01001,AG103165,AG104715,ZONE115,RA260,Advisor
L2,Mr.,1985/06/01,Male,Married,2020/03/20,TERMINATED,RESIGNED APPROVED,2020/07/16,Hingurakgoda,LA01006,AG107879,AG106753,ZONE102,RA214,Advisor
L2,Ms.,2001/12/01,Female,Single,2020/06/11,INFORCED,ACTIVE,,Dodanduwa,LA01002,AG101532,AG108002,ZONE111,RA230,Advisor
L2,Mr.,1983/07/01,Male,Married,2020/06/15,SUSPENDED,SUSPENDED GENERAL,,Nugegoda,LA01002,AG109037,AG100577,ZONE109,RA284,Advisor
L6,Mr.,1981/05/01,Male,Married,2020/09/11,INFORCED,ACTIVE,,Moratuwa,LA01001,AG108339,AG101697,ZONE110,RA248,Regional Manager
L2,Mr.,1996/11/01,Male,Single,2020/10/29,INFORCED,ACTIVE,,Nugegoda,LA01002,AG104575,AG100257,ZONE114,RA247,Advisor
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LA01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2021/03/09,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,,,,,2021/03/09,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L2,Ms.,1990/07/01,Female,Single,2019/08/19,INFORCED,ACTIVE,,Pallewela,LB01001,,,,,Advisor
L2,Ms.,1997/07/01,Female,Single,2020/02/24,TERMINATED,RESIGNED APPROVED,2020/02/29,Palatuwa,LB01001,,,,,Advisor
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2019/03/19,INFORCED,ACTIVE,,Colombo 05,LC02001,,,,,
L1,Mr.,1999/01/01,Male,,1987/02/07,INFORCED,ACTIVE,,Bambalapitiya,LC01001,,,,,
L1,Mr.,1999/01/01,Male,,1990/05/28,INFORCED,ACTIVE,,Colombo 13,LC01001,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,Mr.,1986/07/01,Male,,2020/05/26,INFORCED,ACTIVE,,Dodanduwa,LA01002,,,,,
L1,Mr.,1978/12/01,Male,,2020/10/31,INFORCED,ACTIVE,,Galle,LA01002,,,,,
L1,Mr.,,,,2020/11/26,TERMINATED,AUTOTERMINATED,2021/01/31,Puttalam,LA01002,,,,,
L1,Ms.,,,,2020/12/28,TERMINATED,AUTOTERMINATED,2021/03/04,HAKURUWELA,LA01002,,,,,
L1,Mr.,,,,2021/01/28,TERMINATED,AUTOTERMINATED,2021/03/08,Batticaloa,LA01004,,,,,
L2,Ms.,1993/10/01,Female,,2018/04/25,INFORCED,ACTIVE,,Colombo 03,LB02001,,,,,Advisor
L2,Ms.,1994/10/01,Female,Married,2018/10/08,INFORCED,ACTIVE,,Ja-Ela,LB02001,,,,,Advisor
L2,Ms.,1981/10/01,Female,Single,2019/04/04,TERMINATED,RESIGNED APPROVED,2020/09/14,Kandy,LB02001,,,,,Advisor
L1,,,,,2001/12/14,TERMINATED,TERMINATED BY SFA,2020/08/26,Colombo 03,LA01002,,,,,
L1,,,,,2018/06/07,TERMINATED,AUTOTERMINATED,2020/01/14,Colombo 03,LA01005,,,,,
L2,Ms.,1993/08/01,Female,Single,2019/01/07,TERMINATED,RESIGNED APPROVED,2019/03/12,Madampe,LB03001,,,,,Advisor
L2,Ms.,1988/09/01,Female,Single,2019/06/05,TERMINATED,RESIGNED APPROVED,2019/07/30,Trincomalee,LB03001,,,,,Advisor
L3,Mr.,1968/09/01,Male,,2012/11/02,INFORCED,ACTIVE,,Kahapathwala,LA01001,AG102700,AG106552,ZONE103,RA218,Team Leader
L2,Mrs.,1975/10/01,Female,,2012/12/10,INFORCED,ACTIVE,,Opanayaka,LA01002,AG104845,AG104551,ZONE114,RA270,Advisor
L2,Mr.,1959/09/01,Male,,2014/06/26,INFORCED,ACTIVE,,Yakwila,LA01001,AG101534,AG107197,ZONE103,RA282,Advisor
L2,Mrs.,1976/06/01,Female,,2016/02/24,INFORCED,ACTIVE,,Minuwangoda,LA01001,AG108556,AG105972,ZONE106,RA224,Advisor
L2,Mr.,1964/12/01,Male,,2012/08/28,INFORCED,ACTIVE,,Medirigiriya,LA01006,AG106684,AG102813,ZONE102,RA214,Advisor
L2,Mr.,1991/06/01,Male,,2016/08/01,TERMINATED,AUTOTERMINATED,2020/10/15,Halloluwa,LA01001,AG106724,AG100158,ZONE115,RA222,Advisor
L2,Ms.,1996/09/01,Female,,2016/08/03,TERMINATED,AUTOTERMINATED,2019/07/19,Padukka,LA01002,AG103411,AG105411,ZONE114,RA247,Advisor
L2,Mr.,1984/08/01,Male,,2010/06/09,INFORCED,ACTIVE,,Kalawana,LA01002,AG107696,AG104896,ZONE114,RA269,Advisor
L2,Mrs.,1982/02/01,Female,,2017/02/02,TERMINATED,AUTOTERMINATED,2019/03/31,Tuntota,LA01001,AG100816,AG101697,ZONE103,RA267,Advisor
L2,Ms.,1986/07/01,Female,,2017/08/25,INFORCED,ACTIVE,,Nakulugamuwa,LA01002,AG107428,AG101697,ZONE111,RA217,Advisor
L2,Mr.,1979/11/01,Male,,2018/04/23,TERMINATED,TERMINATED BY SFA,2019/05/16,Colombo 03,LA01002,AG107061,AG105431,ZONE111,RA228,Advisor
L2,Mrs.,1992/11/01,Female,,2018/05/09,TERMINATED,RESIGNED APPROVED,2018/10/10,Colombo 03,LA01002,AG103445,AG104089,ZONE114,RA247,Advisor
L2,Mrs.,1976/07/01,Female,,2017/11/01,TERMINATED,AUTOTERMINATED,2018/10/31,Colombo 03,LA01001,AG102456,AG103089,ZONE110,RA248,Advisor
L2,Mr.,1982/11/01,Male,,2018/06/11,TERMINATED,TERMINATED BY SFA,2019/06/27,Colombo 03,LA01001,AG107917,AG102730,ZONE106,RA286,Advisor
L2,Mr.,1987/08/01,Male,,2018/07/25,TERMINATED,TERMINATED BY SFA,2019/03/12,Colombo 03,LA01005,AG101412,AG101513,ZONE100,RA252,Advisor
L2,Mr.,1981/09/01,Male,Married,2018/10/25,TERMINATED,AUTOTERMINATED,2019/03/31,Kelaniya,LA01001,AG101183,AG104988,ZONE110,RA237,Advisor
L2,Mr.,1972/07/01,Male,Married,2018/12/14,INFORCED,ACTIVE,,Matara,LA01002,AG102257,AG108912,ZONE111,RA207,Advisor
L2,Mr.,2000/07/01,Male,Single,2018/12/27,TERMINATED,RESIGNED APPROVED,2019/06/11,Jaffna,LA01004,AG106051,AG107857,ZONE101,RA215,Advisor
L2,Ms.,1997/01/01,Female,Single,2019/01/18,TERMINATED,AUTOTERMINATED,2019/07/25,Hingurakgoda,LA01006,AG103602,AG106753,ZONE102,RA214,Advisor
L2,Ms.,1994/05/01,Female,Single,2019/02/25,TERMINATED,AUTOTERMINATED,2019/10/31,Matara,LA01002,AG100872,AG107722,ZONE111,RA207,Advisor
L2,Mrs.,1971/03/01,Female,Married,2019/04/10,TERMINATED,RESIGNED APPROVED,2021/01/30,Tambuttegama,LA01006,AG108540,AG100345,ZONE102,RA200,Advisor
L2,Ms.,1994/07/01,Female,Single,2019/04/25,TERMINATED,RESIGNED UNAPPROVED,2019/07/08,Matara,LA01002,AG105958,AG101378,ZONE111,RA207,Advisor
L2,Mrs.,1979/02/01,Female,Married,2019/05/24,INFORCED,ACTIVE,,Mirigama,LA01001,AG103289,AG101706,ZONE106,RA211,Advisor
L2,Ms.,1999/09/01,Female,Single,2019/08/23,TERMINATED,RESIGNED UNAPPROVED,2020/11/12,Raddolugama,LA01001,AG103082,AG108304,ZONE106,RA203,Advisor
L2,Mr.,1999/02/01,Male,Single,2019/11/25,INFORCED,ACTIVE,,Gampola,LA01001,AG105579,AG105586,ZONE115,RA255,Advisor
L3,Mr.,1982/12/01,Male,Married,2020/01/14,INFORCED,ACTIVE,,Mulleriyawa,LA01001,AG102436,AG101441,ZONE103,RA282,Team Leader
L2,Mr.,1988/07/01,Male,,2020/01/17,TERMINATED,RESIGNED APPROVED,2020/09/28,Madampe,LA01002,AG108321,AG108555,ZONE113,RA232,Advisor
L2,Mr.,1999/07/01,Male,Single,2020/01/21,TERMINATED,RESIGNED APPROVED,2020/09/07,Alutgama,LA01002,AG105474,AG100229,ZONE109,RA244,Advisor
L2,Mrs.,1983/06/01,Female,Married,2020/02/19,INFORCED,ACTIVE,,Kekirawa,LA01006,AG100242,AG102621,ZONE102,RA209,Advisor
L2,Ms.,2000/11/01,Female,Single,2020/05/06,TERMINATED,RESIGNED UNAPPROVED,2020/09/07,Walahanduwa,LA01002,AG101786,AG103792,ZONE111,RA230,Advisor
L2,Mrs.,1993/04/01,Female,Married,2020/06/09,INFORCED,ACTIVE,,Polpitigama,LA01001,AG101056,AG100471,ZONE103,RA202,Advisor
L2,Mr.,1992/10/01,Male,Single,2020/11/17,TERMINATED,RESIGNED APPROVED,2021/03/10,Ambagasdowa,LA01002,AG106253,AG105332,ZONE105,RA262,Advisor
L2,Mr.,2000/03/01,Male,Single,2021/03/05,INFORCED,ACTIVE,,Bibile,LA01002,AG104592,AG107246,ZONE105,RA216,Advisor
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB02001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB04001,,,,,
L2,Ms.,1991/06/01,Female,Single,2019/06/05,INFORCED,ACTIVE,,Chilaw,LB01001,,,,,Advisor
L2,Ms.,1998/05/01,Female,Single,2021/01/11,TERMINATED,RESIGNED APPROVED,2021/02/28,Divulapitiya,LB01001,,,,,Advisor
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2019/03/19,INFORCED,ACTIVE,,Colombo 05,LC02001,,,,,
L1,,,,,2019/03/19,INFORCED,ACTIVE,,Colombo 05,LC02001,,,,,
L1,Mr.,,,,2020/11/27,INFORCED,ACTIVE,,Kurunegala,LA01001,,,,,
L2,Mr.,1998/05/01,Male,Single,2019/05/06,INFORCED,ACTIVE,,Sigiriya,LB02001,,,,,Advisor
L2,Mr.,1990/02/01,Male,Single,2020/01/13,TERMINATED,RESIGNED APPROVED,2020/01/31,Galgamuwa,LB02001,,,,,Advisor
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LA01002,,,,,
L6,Mr.,1975/10/01,Male,,1997/02/26,SUSPENDED,SUSPENDED GENERAL,,Maho,LA01002,AG101712,AG101697,ZONE113,RA291,Regional Manager
L5,Mr.,1987/10/01,Male,,2010/12/31,TERMINATED,AUTOTERMINATED,2019/03/31,Elpitiya,LA01002,AG100882,AG101697,ZONE109,RA227,Trainee Regional Sales Manager
L2,Mrs.,1979/10/01,Female,,2011/04/19,INFORCED,ACTIVE,,Madampe,LA01002,AG101288,AG108555,ZONE113,RA232,Advisor
L2,Mrs.,1969/03/01,Female,,2012/01/19,TERMINATED,RESIGNED APPROVED,2020/07/17,Negombo,LA01001,AG108633,AG100997,ZONE106,RA204,Advisor
L6,Mr.,1975/12/01,Male,,2012/12/04,INFORCED,ACTIVE,,Kottawa,LA01002,AG106742,AG101697,ZONE114,RA247,Regional Manager
L2,Mrs.,1961/01/01,Female,,2013/07/26,INFORCED,ACTIVE,,Mahakalupahana,LA01002,AG108629,AG100678,ZONE109,RA244,Advisor
L2,Mrs.,1969/12/01,Female,,2014/03/27,INFORCED,ACTIVE,,Kegalle,LA01001,AG104287,AG108546,ZONE103,RA267,Advisor
L2,Mr.,1952/11/01,Male,,2015/06/22,INFORCED,ACTIVE,,Madampe,LA01002,AG105868,AG106505,ZONE113,RA232,Advisor
L2,Mr.,1960/10/01,Male,,2001/09/27,INFORCED,ACTIVE,,Obbegoda,LA01002,AG106703,AG101196,ZONE105,RA216,Advisor
L3,Mr.,1982/10/01,Male,,2016/01/01,TERMINATED,RESIGNED APPROVED,2019/01/16,Chilaw,LA01003,AG104956,AG101697,ZONE113,RA287,Team Leader
L2,Mr.,1974/08/01,Male,,2017/02/24,TERMINATED,RESIGNED UNAPPROVED,2019/05/14,Colombo 13,LA01001,AG106532,AG102412,ZONE110,RA201,Advisor
L2,Ms.,1997/12/01,Female,,2017/09/18,TERMINATED,AUTOTERMINATED,2019/03/31,Malabe,LA01002,AG105294,AG100881,ZONE113,RA213,Advisor
L2,Mr.,1990/09/01,Male,,2018/02/07,TERMINATED,AUTOTERMINATED,2019/07/25,Colombo 03,LA01001,AG106644,AG101697,ZONE104,RA263,Advisor
L2,Mr.,1990/07/01,Male,,2018/02/20,TERMINATED,TERMINATED BY SFA,2019/05/31,Colombo 03,LA01001,AG104943,AG108662,ZONE108,RA276,Advisor
L3,Mr.,1981/02/01,Male,,2017/11/01,TERMINATED,AUTOTERMINATED,2019/03/31,Colombo 03,LA01002,AG105574,AG101697,ZONE111,RA217,Team Leader
L3,Mrs.,1985/05/01,Female,,2017/11/20,TERMINATED,RESIGNED UNAPPROVED,2019/11/20,Colombo 03,LA01006,AG104394,AG102621,ZONE102,RA209,Team Leader
L2,Mr.,1975/04/01,Male,,2018/03/21,INFORCED,ACTIVE,,Colombo 03,LA01001,AG103541,AG103663,ZONE115,RA288,Advisor
L2,Mrs.,1966/10/01,Female,,2018/05/23,INFORCED,ACTIVE,,Colombo 03,LA01002,AG106027,AG105183,ZONE109,RA227,Advisor
L2,Mr.,1994/01/01,Male,,2018/06/08,TERMINATED,RESIGNED UNAPPROVED,2018/10/16,Colombo 03,LA01001,AG102997,AG102285,ZONE104,RA283,Advisor
L2,Mrs.,1956/08/01,Female,Married,2018/09/17,SUSPENDED,LEAVE UNAPPROVED,,Kandy,LA01001,AG108455,AG103514,ZONE115,RA221,Advisor
L2,Mr.,1958/08/01,Male,Married,2018/09/25,TERMINATED,RESIGNED UNAPPROVED,2019/01/21,Balapitiya,LA01002,AG106361,AG100121,ZONE109,RA227,Advisor
L2,Mr.,1984/12/01,Male,Single,2018/12/20,INFORCED,ACTIVE,,Jaffna,LA01004,AG108901,AG106492,ZONE101,RA215,Advisor
L2,Ms.,1995/11/01,Female,Single,2019/02/20,TERMINATED,RESIGNED UNAPPROVED,2020/03/10,Vantharumoolai,LA01004,AG104804,AG104671,ZONE107,RA272,Advisor
L2,Mr.,1974/08/01,Male,Married,2019/03/13,INFORCED,ACTIVE,,Jaffna,LA01004,AG100907,AG102212,ZONE101,RA215,Advisor
L2,Mr.,1978/12/01,Male,Married,2019/05/24,TERMINATED,AUTOTERMINATED,2019/10/22,Batticaloa,LA01004,AG103319,AG102222,ZONE107,RA272,Advisor
L2,Ms.,2000/01/01,Female,Single,2019/07/05,TERMINATED,RESIGNED UNAPPROVED,2020/04/28,Poddala,LA01002,AG100198,AG108669,ZONE111,RA240,Advisor
L6,Mr.,1978/11/01,Male,,2019/07/31,TERMINATED,TERMINATED BY SFA,2019/09/18,Matara,LA01002,AG105164,AG101697,ZONE111,RA217,Regional Manager
